claim_id,policyholder_id,claim_type,claim_amount,severity,status,claim_date,description
CL_001264,PH_000713,Auto,11537.46,Critical,Denied,2022-05-01 20:57:36.518602,Auto claim - Critical severity
CL_001265,PH_000721,Life,249.65,Low,Closed,2024-07-28 20:57:36.518602,Life claim - Low severity
CL_001266,PH_000407,Property,529.85,Low,Closed,2024-05-17 20:57:36.518602,Property claim - Low severity
CL_001267,PH_000566,Auto,4155.87,High,Open,2023-12-01 20:57:36.518602,Auto claim - High severity
CL_001268,PH_000795,Health,492.13,Low,Closed,2024-02-18 20:57:36.518602,Health claim - Low severity
CL_001269,PH_000390,Auto,1846.11,Medium,Closed,2023-02-08 20:57:36.518602,Auto claim - Medium severity
CL_001270,PH_000547,Auto,2637.46,Critical,Closed,2022-01-30 20:57:36.518602,Auto claim - Critical severity
CL_001271,PH_000368,Auto,268.51,Low,Closed,2023-12-28 20:57:36.518602,Auto claim - Low severity
CL_001272,PH_000268,Auto,572.2,Low,Closed,2023-09-14 20:57:36.518602,Auto claim - Low severity
CL_001273,PH_000526,Auto,539.07,Medium,Closed,2020-10-08 20:57:36.518602,Auto claim - Medium severity
CL_001274,PH_000510,Auto,1770.94,High,Closed,2023-02-08 20:57:36.518602,Auto claim - High severity
CL_001275,PH_000101,Auto,2539.99,High,Under Review,2021-03-20 20:57:36.518602,Auto claim - High severity
CL_001276,PH_000740,Auto,343.02,Low,Closed,2023-02-01 20:57:36.518602,Auto claim - Low severity
CL_001277,PH_000780,Property,542.54,Low,Open,2021-01-04 20:57:36.518602,Property claim - Low severity
CL_001278,PH_000328,Health,1294.52,Medium,Closed,2024-07-30 20:57:36.518602,Health claim - Medium severity
CL_001279,PH_000380,Property,482.69,Low,Under Review,2023-12-19 20:57:36.518602,Property claim - Low severity
CL_001280,PH_000424,Disability,1551.06,High,Closed,2025-06-18 20:57:36.518602,Disability claim - High severity
CL_001281,PH_000577,Health,4963.38,Critical,Closed,2020-11-15 20:57:36.518602,Health claim - Critical severity
CL_001282,PH_000227,Auto,620.9,Low,Closed,2021-07-24 20:57:36.518602,Auto claim - Low severity
CL_001283,PH_000150,Disability,11700.72,Critical,Closed,2025-08-17 20:57:36.518602,Disability claim - Critical severity
CL_001284,PH_000268,Auto,2413.59,High,Under Review,2022-08-13 20:57:36.518602,Auto claim - High severity
CL_001285,PH_000958,Health,23064.49,Critical,Closed,2022-06-11 20:57:36.518602,Health claim - Critical severity
CL_001286,PH_000594,Health,306.3,Low,Closed,2021-09-06 20:57:36.518602,Health claim - Low severity
CL_001287,PH_000428,Property,1213.97,Low,Denied,2024-01-24 20:57:36.518602,Property claim - Low severity
CL_001288,PH_000157,Property,225.43,Low,Open,2024-08-14 20:57:36.518602,Property claim - Low severity
CL_001289,PH_000338,Auto,350.51,Low,Closed,2024-06-05 20:57:36.518602,Auto claim - Low severity
CL_001290,PH_000389,Disability,307.34,Low,Closed,2022-07-11 20:57:36.519604,Disability claim - Low severity
CL_001291,PH_000854,Auto,508.9,Low,Closed,2024-05-04 20:57:36.519604,Auto claim - Low severity
CL_001292,PH_000512,Health,923.25,Medium,Under Review,2022-08-19 20:57:36.519604,Health claim - Medium severity
CL_001293,PH_000671,Health,4760.79,High,Closed,2021-11-17 20:57:36.519604,Health claim - High severity
CL_001294,PH_000346,Health,10487.38,Critical,Closed,2024-04-10 20:57:36.519604,Health claim - Critical severity
CL_001295,PH_000782,Life,2085.74,Medium,Closed,2021-02-10 20:57:36.519604,Life claim - Medium severity
CL_001296,PH_000501,Disability,401.89,Low,Open,2021-08-30 20:57:36.519604,Disability claim - Low severity
CL_001297,PH_000658,Auto,2693.06,High,Open,2021-07-28 20:57:36.519604,Auto claim - High severity
CL_001298,PH_000503,Life,1498.18,Medium,Closed,2023-02-19 20:57:36.519604,Life claim - Medium severity
CL_001299,PH_000173,Property,496.12,Low,Closed,2021-08-11 20:57:36.519604,Property claim - Low severity
CL_001300,PH_000815,Health,968.64,Low,Denied,2023-09-29 20:57:36.519604,Health claim - Low severity
CL_001301,PH_000174,Health,4722.99,High,Closed,2024-12-07 20:57:36.519604,Health claim - High severity
CL_001302,PH_000738,Auto,14684.97,Critical,Closed,2022-08-27 20:57:36.519604,Auto claim - Critical severity
CL_001303,PH_000501,Health,2232.22,Medium,Closed,2024-09-08 20:57:36.519604,Health claim - Medium severity
CL_001304,PH_000939,Auto,2773.44,High,Closed,2020-09-24 20:57:36.519604,Auto claim - High severity
CL_001305,PH_000556,Property,440.4,Low,Under Review,2022-02-13 20:57:36.519604,Property claim - Low severity
CL_001306,PH_000981,Property,2015.23,Medium,Closed,2025-05-22 20:57:36.519604,Property claim - Medium severity
CL_001307,PH_000537,Property,1708.59,Medium,Closed,2025-07-12 20:57:36.519604,Property claim - Medium severity
CL_001308,PH_000860,Auto,783.79,Medium,Closed,2020-12-20 20:57:36.519604,Auto claim - Medium severity
CL_001309,PH_000077,Auto,3090.81,High,Denied,2021-02-17 20:57:36.519604,Auto claim - High severity
CL_001310,PH_000685,Auto,360.8,Low,Closed,2025-06-12 20:57:36.519604,Auto claim - Low severity
CL_001311,PH_000783,Life,295.72,Low,Closed,2025-09-06 20:57:36.519604,Life claim - Low severity
CL_001312,PH_000423,Auto,1827.49,Medium,Closed,2024-12-12 20:57:36.519604,Auto claim - Medium severity
CL_001313,PH_000863,Auto,411.55,Low,Closed,2022-03-08 20:57:36.519604,Auto claim - Low severity
CL_001314,PH_000237,Property,739.66,Low,Open,2025-05-03 20:57:36.519604,Property claim - Low severity
CL_001315,PH_000725,Auto,718.0,Low,Denied,2024-11-14 20:57:36.519604,Auto claim - Low severity
CL_001316,PH_000010,Auto,1947.21,High,Under Review,2024-06-29 20:57:36.519604,Auto claim - High severity
CL_001317,PH_000518,Auto,311.58,Low,Closed,2023-03-01 20:57:36.519604,Auto claim - Low severity
CL_001318,PH_000383,Auto,564.35,Medium,Closed,2025-05-19 20:57:36.519604,Auto claim - Medium severity
CL_001319,PH_000633,Life,2648.46,High,Closed,2022-02-21 20:57:36.519604,Life claim - High severity
CL_001320,PH_000683,Auto,489.94,Low,Closed,2022-04-06 20:57:36.519604,Auto claim - Low severity
CL_001321,PH_000935,Health,563.5,Low,Closed,2023-01-04 20:57:36.519604,Health claim - Low severity
CL_001322,PH_000676,Auto,2277.02,Medium,Closed,2022-12-25 20:57:36.519604,Auto claim - Medium severity
CL_001323,PH_000017,Health,615.18,Low,Closed,2025-09-06 20:57:36.519604,Health claim - Low severity
CL_001324,PH_000545,Health,254.63,Low,Closed,2022-08-17 20:57:36.520606,Health claim - Low severity
CL_001325,PH_000422,Life,1107.24,Medium,Under Review,2025-08-26 20:57:36.520606,Life claim - Medium severity
CL_001326,PH_000018,Property,1010.49,Medium,Closed,2022-10-01 20:57:36.520606,Property claim - Medium severity
CL_001327,PH_000740,Auto,578.97,Low,Open,2024-03-06 20:57:36.520606,Auto claim - Low severity
CL_001328,PH_000549,Property,857.58,Low,Open,2024-02-10 20:57:36.520606,Property claim - Low severity
CL_001329,PH_000018,Auto,387.2,Low,Open,2022-11-26 20:57:36.520606,Auto claim - Low severity
CL_001330,PH_000833,Health,4483.89,High,Closed,2021-10-21 20:57:36.520606,Health claim - High severity
CL_001331,PH_000691,Auto,348.52,Low,Closed,2023-04-22 20:57:36.520606,Auto claim - Low severity
CL_001332,PH_000826,Auto,953.85,Medium,Closed,2024-09-17 20:57:36.520606,Auto claim - Medium severity
CL_001333,PH_000110,Auto,394.53,Low,Closed,2025-03-06 20:57:36.520606,Auto claim - Low severity
CL_001334,PH_000537,Auto,1533.34,Medium,Denied,2024-11-19 20:57:36.520606,Auto claim - Medium severity
CL_001335,PH_000247,Auto,531.47,Low,Closed,2024-08-22 20:57:36.520606,Auto claim - Low severity
CL_001336,PH_000635,Auto,1568.34,High,Closed,2022-10-07 20:57:36.520606,Auto claim - High severity
CL_001337,PH_000259,Property,499.64,Low,Closed,2021-02-23 20:57:36.520606,Property claim - Low severity
CL_001338,PH_000363,Disability,468.44,Low,Closed,2024-03-21 20:57:36.520606,Disability claim - Low severity
CL_001339,PH_000815,Health,1066.36,Low,Denied,2023-06-30 20:57:36.520606,Health claim - Low severity
CL_001340,PH_000081,Property,25273.06,Critical,Closed,2023-08-17 20:57:36.520606,Property claim - Critical severity
CL_001341,PH_000983,Auto,4921.68,High,Closed,2023-06-11 20:57:36.520606,Auto claim - High severity
CL_001342,PH_000471,Property,1112.55,Medium,Under Review,2022-07-20 20:57:36.520606,Property claim - Medium severity
CL_001343,PH_000250,Auto,628.96,Medium,Open,2021-10-23 20:57:36.520606,Auto claim - Medium severity
CL_001344,PH_000232,Auto,896.75,Low,Closed,2024-01-14 20:57:36.520606,Auto claim - Low severity
CL_001345,PH_000701,Auto,2903.44,Medium,Under Review,2021-01-28 20:57:36.520606,Auto claim - Medium severity
CL_001346,PH_000869,Property,270.19,Low,Closed,2025-04-07 20:57:36.520606,Property claim - Low severity
CL_001347,PH_000670,Property,259.31,Low,Closed,2020-11-27 20:57:36.520606,Property claim - Low severity
CL_001348,PH_000666,Property,281.99,Low,Closed,2021-06-17 20:57:36.520606,Property claim - Low severity
CL_001349,PH_000033,Property,401.98,Low,Closed,2025-03-12 20:57:36.520606,Property claim - Low severity
CL_001350,PH_000416,Auto,556.22,Low,Closed,2023-08-05 20:57:36.520606,Auto claim - Low severity
CL_001351,PH_000387,Life,1255.72,Medium,Under Review,2022-08-15 20:57:36.520606,Life claim - Medium severity
CL_001352,PH_000488,Property,1193.79,Low,Under Review,2025-05-28 20:57:36.520606,Property claim - Low severity
CL_001353,PH_000653,Life,233.68,Low,Closed,2025-08-31 20:57:36.520606,Life claim - Low severity
CL_001354,PH_000720,Auto,1080.08,High,Closed,2024-10-04 20:57:36.520606,Auto claim - High severity
CL_001355,PH_000085,Auto,2252.51,Medium,Denied,2022-12-01 20:57:36.520606,Auto claim - Medium severity
CL_001356,PH_000866,Property,251.03,Low,Denied,2023-04-15 20:57:36.520606,Property claim - Low severity
CL_001357,PH_000661,Health,332.46,Low,Closed,2021-04-27 20:57:36.520606,Health claim - Low severity
CL_001358,PH_000340,Health,984.5,Medium,Under Review,2022-07-19 20:57:36.520606,Health claim - Medium severity
CL_001359,PH_000879,Life,153.69,Low,Closed,2025-03-08 20:57:36.521603,Life claim - Low severity
CL_001360,PH_000917,Auto,1652.79,High,Closed,2022-10-04 20:57:36.521603,Auto claim - High severity
CL_001361,PH_000942,Life,1618.64,Medium,Closed,2025-06-24 20:57:36.521603,Life claim - Medium severity
CL_001362,PH_000236,Auto,915.46,Medium,Denied,2024-07-14 20:57:36.521603,Auto claim - Medium severity
CL_001363,PH_000923,Health,199.9,Low,Closed,2020-11-07 20:57:36.521603,Health claim - Low severity
CL_001364,PH_000709,Health,660.73,Low,Closed,2020-09-28 20:57:36.521603,Health claim - Low severity
CL_001365,PH_000581,Health,1234.38,Medium,Closed,2023-01-20 20:57:36.521603,Health claim - Medium severity
CL_001366,PH_000278,Auto,381.35,Low,Closed,2025-06-16 20:57:36.521603,Auto claim - Low severity
CL_001367,PH_000947,Property,1238.37,Medium,Closed,2025-04-20 20:57:36.521603,Property claim - Medium severity
CL_001368,PH_000701,Health,573.28,Low,Closed,2024-02-23 20:57:36.521603,Health claim - Low severity
CL_001369,PH_000921,Auto,376.57,Low,Denied,2022-09-03 20:57:36.521603,Auto claim - Low severity
CL_001370,PH_000578,Health,821.74,Medium,Denied,2022-01-11 20:57:36.521603,Health claim - Medium severity
CL_001371,PH_000034,Auto,218.74,Low,Open,2024-09-17 20:57:36.521603,Auto claim - Low severity
CL_001372,PH_000952,Property,11993.23,Critical,Closed,2020-12-13 20:57:36.521603,Property claim - Critical severity
CL_001373,PH_000323,Health,621.36,Low,Open,2025-08-18 20:57:36.521603,Health claim - Low severity
CL_001374,PH_000985,Property,9386.58,Critical,Closed,2024-07-22 20:57:36.521603,Property claim - Critical severity
CL_001375,PH_000602,Property,551.5,Low,Closed,2024-11-28 20:57:36.521603,Property claim - Low severity
CL_001376,PH_000771,Disability,1797.27,Medium,Closed,2021-02-12 20:57:36.521603,Disability claim - Medium severity
CL_001377,PH_000730,Health,6255.54,High,Closed,2021-02-11 20:57:36.521603,Health claim - High severity
CL_001378,PH_000408,Health,1415.01,Medium,Closed,2025-04-15 20:57:36.521603,Health claim - Medium severity
CL_001379,PH_000307,Life,323.52,Low,Closed,2024-10-22 20:57:36.521603,Life claim - Low severity
CL_001380,PH_000578,Health,424.27,Low,Closed,2024-05-15 20:57:36.521603,Health claim - Low severity
CL_001381,PH_000581,Life,1588.99,High,Closed,2021-01-14 20:57:36.521603,Life claim - High severity
CL_001382,PH_000870,Auto,359.59,Low,Closed,2023-07-16 20:57:36.521603,Auto claim - Low severity
CL_001383,PH_000694,Property,329.59,Low,Closed,2022-09-08 20:57:36.521603,Property claim - Low severity
CL_001384,PH_000340,Disability,617.61,Medium,Closed,2023-07-26 20:57:36.521603,Disability claim - Medium severity
CL_001385,PH_000774,Property,346.56,Low,Closed,2021-07-28 20:57:36.521603,Property claim - Low severity
CL_001386,PH_000144,Auto,474.98,Low,Open,2021-04-15 20:57:36.521603,Auto claim - Low severity
CL_001387,PH_000706,Auto,1823.64,Medium,Closed,2021-08-28 20:57:36.521603,Auto claim - Medium severity
CL_001388,PH_000081,Life,494.27,Low,Under Review,2022-11-29 20:57:36.521603,Life claim - Low severity
CL_001389,PH_000764,Auto,458.47,Low,Closed,2023-10-12 20:57:36.521603,Auto claim - Low severity
CL_001390,PH_000055,Health,1725.41,High,Closed,2025-03-03 20:57:36.521603,Health claim - High severity
CL_001391,PH_000448,Property,1056.24,Low,Closed,2024-06-01 20:57:36.521603,Property claim - Low severity
CL_001392,PH_000859,Property,755.67,Medium,Closed,2025-04-17 20:57:36.522604,Property claim - Medium severity
CL_001393,PH_000349,Auto,10296.32,Medium,Closed,2022-04-29 20:57:36.522604,Auto claim - Medium severity
CL_001394,PH_000788,Property,2596.74,Medium,Closed,2022-04-11 20:57:36.522604,Property claim - Medium severity
CL_001395,PH_000978,Life,231.62,Low,Denied,2022-05-19 20:57:36.522604,Life claim - Low severity
CL_001396,PH_000407,Health,1058.18,Medium,Closed,2021-05-19 20:57:36.522604,Health claim - Medium severity
CL_001397,PH_000335,Property,401.57,Medium,Closed,2025-07-21 20:57:36.522604,Property claim - Medium severity
CL_001398,PH_000650,Disability,5084.65,Critical,Open,2024-03-09 20:57:36.522604,Disability claim - Critical severity
CL_001399,PH_000803,Auto,1033.53,Medium,Open,2023-03-12 20:57:36.522604,Auto claim - Medium severity
CL_001400,PH_000503,Auto,525.96,Low,Closed,2024-06-09 20:57:36.522604,Auto claim - Low severity
CL_001401,PH_000365,Property,2529.25,Medium,Open,2022-08-14 20:57:36.522604,Property claim - Medium severity
CL_001402,PH_000964,Auto,204.92,Low,Closed,2023-08-13 20:57:36.522604,Auto claim - Low severity
CL_001403,PH_000443,Auto,533.74,Low,Closed,2024-09-04 20:57:36.522604,Auto claim - Low severity
CL_001404,PH_000697,Auto,366.02,Low,Closed,2022-06-08 20:57:36.522604,Auto claim - Low severity
CL_001405,PH_000677,Life,248.63,Low,Under Review,2023-08-03 20:57:36.522604,Life claim - Low severity
CL_001406,PH_000088,Disability,285.48,Low,Open,2021-05-22 20:57:36.522604,Disability claim - Low severity
CL_001407,PH_000634,Auto,1986.3,Medium,Closed,2024-01-24 20:57:36.522604,Auto claim - Medium severity
CL_001408,PH_000818,Auto,322.21,Medium,Closed,2024-05-03 20:57:36.522604,Auto claim - Medium severity
CL_001409,PH_000731,Property,280.41,Low,Closed,2025-04-22 20:57:36.522604,Property claim - Low severity
CL_001410,PH_000085,Property,1792.07,Medium,Closed,2024-03-20 20:57:36.522604,Property claim - Medium severity
CL_001411,PH_000158,Auto,459.32,Low,Denied,2023-08-03 20:57:36.522604,Auto claim - Low severity
CL_001412,PH_000729,Health,239.19,Low,Closed,2021-04-28 20:57:36.522604,Health claim - Low severity
CL_001413,PH_000650,Property,322.59,Low,Denied,2024-11-08 20:57:36.522604,Property claim - Low severity
CL_001414,PH_000758,Auto,290.09,Low,Closed,2023-07-15 20:57:36.522604,Auto claim - Low severity
CL_001415,PH_000325,Health,1269.51,High,Closed,2023-09-12 20:57:36.522604,Health claim - High severity
CL_001416,PH_000110,Auto,480.82,Low,Closed,2025-03-16 20:57:36.522604,Auto claim - Low severity
CL_001417,PH_000006,Health,462.78,Low,Closed,2023-12-28 20:57:36.522604,Health claim - Low severity
CL_001418,PH_000456,Life,3802.21,High,Denied,2023-09-13 20:57:36.522604,Life claim - High severity
CL_001419,PH_000780,Property,3538.39,High,Denied,2024-03-16 20:57:36.522604,Property claim - High severity
CL_001420,PH_000105,Auto,3149.11,High,Closed,2024-12-22 20:57:36.522604,Auto claim - High severity
CL_001421,PH_000090,Auto,756.05,Low,Closed,2024-09-01 20:57:36.523611,Auto claim - Low severity
CL_001422,PH_000442,Life,280.3,Low,Closed,2023-03-15 20:57:36.523611,Life claim - Low severity
CL_001423,PH_000571,Auto,3525.26,High,Closed,2022-08-10 20:57:36.523611,Auto claim - High severity
CL_001424,PH_000525,Property,742.46,Low,Closed,2023-06-07 20:57:36.523611,Property claim - Low severity
CL_001425,PH_000106,Health,511.48,Low,Denied,2025-07-28 20:57:36.523611,Health claim - Low severity
CL_001426,PH_000092,Property,164.1,Low,Closed,2023-09-26 20:57:36.523611,Property claim - Low severity
CL_001427,PH_000568,Life,1375.03,High,Under Review,2025-03-13 20:57:36.523611,Life claim - High severity
CL_001428,PH_000612,Auto,376.5,Low,Closed,2022-05-14 20:57:36.523611,Auto claim - Low severity
CL_001429,PH_000804,Health,936.86,Low,Closed,2023-11-25 20:57:36.523611,Health claim - Low severity
CL_001430,PH_000885,Health,651.0,Medium,Closed,2023-07-24 20:57:36.523611,Health claim - Medium severity
CL_001431,PH_000013,Life,888.5,Medium,Closed,2024-01-31 20:57:36.523611,Life claim - Medium severity
CL_001432,PH_000424,Property,3783.06,High,Closed,2023-07-18 20:57:36.523611,Property claim - High severity
CL_001433,PH_000798,Property,433.57,Low,Closed,2025-03-30 20:57:36.523611,Property claim - Low severity
CL_001434,PH_000743,Health,1110.74,Medium,Under Review,2022-08-01 20:57:36.523611,Health claim - Medium severity
CL_001435,PH_000927,Life,760.24,Low,Under Review,2024-05-10 20:57:36.523611,Life claim - Low severity
CL_001436,PH_000586,Property,326.43,Medium,Closed,2022-10-18 20:57:36.523611,Property claim - Medium severity
CL_001437,PH_000174,Auto,4791.42,High,Closed,2021-11-16 20:57:36.523611,Auto claim - High severity
CL_001438,PH_000390,Health,409.43,Low,Closed,2024-10-07 20:57:36.523611,Health claim - Low severity
CL_001439,PH_000143,Property,614.37,Medium,Closed,2024-03-18 20:57:36.523611,Property claim - Medium severity
CL_001440,PH_000309,Auto,340.06,Low,Closed,2024-03-19 20:57:36.523611,Auto claim - Low severity
CL_001441,PH_000505,Auto,789.49,Low,Closed,2024-11-25 20:57:36.523611,Auto claim - Low severity
